0,11661
1,21897
2,6563
3,3336
4,2094
5,1506
6,1157
7,829
8,614
9,601
10,465
11,415
12,346
13,300
14,251
15,267
16,193
17,215
18,219
19,177
20,197
21,167
22,139
23,167
24,154
25,152
26,166
27,127
28,129
29,117
30,124
31,123
32,135
33,97
34,119
35,88
36,78
37,92
38,78
39,79
40,60
41,68
42,70
43,51
44,66
45,57
46,54
47,60
48,45
49,56
50,54
51,44
52,44
53,48
54,46
55,37
56,32
57,31
58,34
59,35
60,36
61,28
62,34
63,17
64,19
65,23
66,25
67,26
68,26
69,24
70,14
71,17
72,21
73,18
74,15
75,23
76,24
77,16
78,15
79,22
80,14
81,19
82,12
83,10
84,18
85,11
86,19
87,14
88,16
89,12
90,9
91,17
92,14
93,9
94,7
95,8
96,9
97,15
98,11
99,11
100,7
101,5
102,10
103,8
104,8
105,8
106,9
107,10
108,6
109,14
110,8
111,11
112,3
113,14
114,7
115,7
116,6
117,5
118,8
119,4
120,6
121,6
122,8
123,2
124,5
125,3
126,5
127,4
128,2
129,11
130,4
131,5
132,3
133,4
134,3
135,5
136,2
137,4
138,5
139,3
140,1
141,8
142,7
143,3
144,5
145,6
146,5
147,3
149,1
150,5
151,2
152,7
153,3
154,6
155,3
156,4
157,4
158,5
159,2
160,2
161,5
162,1
163,1
164,2
165,3
166,1
167,2
168,7
169,2
170,3
171,1
172,3
173,2
174,2
175,4
176,1
177,4
178,2
180,3
181,3
184,2
186,2
187,1
188,2
189,2
191,1
192,3
193,4
194,3
195,2
197,4
198,3
199,2
200,2
201,3
202,1
204,3
205,2
206,3
207,1
208,1
209,1
210,2
212,2
215,3
218,1
219,2
220,2
221,1
222,3
223,1
224,2
225,1
226,2
227,1
228,3
229,2
231,1
232,1
234,2
237,2
239,1
240,1
242,1
243,1
244,2
246,1
247,2
249,2
251,2
252,1
254,2
255,1
256,1
257,1
258,1
259,2
260,1
261,1
263,2
264,1
265,1
267,2
268,1
269,1
270,1
271,1
276,1
279,1
283,1
287,1
291,1
292,1
297,1
298,1
299,1
301,1
307,1
310,2
318,1
320,1
321,1
324,2
327,1
330,1
332,1
333,1
334,1
337,1
344,1
346,1
349,1
355,1
366,1
368,2
391,1
395,1
403,1
408,1
416,1
421,1
426,1
441,2
454,1
466,1
493,1
546,1
551,1
628,1
680,1
699,1
746,1
765,1
899,1
1284,1
1303,1
1411,1
