6837,467
14014,63
27937,366
877,0
463,0
1651,39
248,0
419,0
121,36
623,23
537,46
17,0
98,11
567,0
2,3
1115,84
337,0
88,0
220,0
68,0
327,18
1812,0
193,0
12,13
2744,0
34,25
205,5
236,523
125,0
333,0
152,0
700,0
297,0
120,0
492,0
287,0
158,7
444,24
441,0
65,0
21,0
35,1
2452,145
96,0
1886,0
201,0
89,8
82,0
10,0
299,0
272,26
114,12
127,5
291,0
53,0
329,12
183,0
198,4
827,0
234,0
23,1
30,0
151,38
407,0
271,60
198,0
1998,0
217,0
8,0
37,2
159,0
33,4
291,45
61,8
10,0
56,0
9,1
254,0
574,80
6,41
62,3
503,18
10,0
507,155
14,0
57,0
2,0
99,0
131,9
9,13
72,0
49,2
55,0
26,6
98,0
31,0
19,0
212,19
51,1
3,0
64,0
6,0
5,0
102,3
15,0
1,0
10,0
50,0
93,0
7,0
168,11
141,0
8,0
70,0
31,19
80,70
2,3
14,4
32,7
20,5
9,0
19,0
92,0
280,6
77,0
126,0
199,0
174,0
108,42
554,0
115,0
29,1
245,17
1,0
11,0
14,0
58,31
39,6
305,0
10,10
19,0
5,2
1,0
176,9
15,4
24,0
160,0
20,0
46,0
3,1
8,0
7,0
118,10
108,4
49,0
199,0
57,0
204,27
14,0
9,0
19,15
32,7
3,0
134,0
34,3
47,3
2,1
34,4
169,0
5,10
36,11
1,2
45,0
5,0
654,18
49,0
5,5
143,9
32,0
59,0
5,0
1,1
1,0
152,0
123,0
2,0
38,0
4,0
29,14
21,0
102,0
4,11
9,0
39,0
9,0
36,0
20,0
41,0
11,4
7,0
127,0
85,14
210,0
1,0
105,0
5,0
1,2
4,0
64,0
12,0
142,7
97,0
2,0
2,0
6,0
1,6
50,0
2,0
1,2
7,0
52,0
2,1
677,11
7,1
104,5
3,8
18,0
8,0
64,0
111,0
61,0
40,24
5,0
48,6
1,0
122,0
14,2
1,0
3,1
14,0
18,21
1,0
36,4
173,11
108,7
7,4
12,2
19,0
6,3
81,0
1,3
6,0
7,10
2,0
3,0
5,2
3,0
1,0
7,9
613,49
6,16
4,0
19,0
18,3
23,9
1,0
11,0
7,2
12,6
111,0
2,0
3,0
181,4
38,7
9,2
25,1
2,0
204,0
4,4
39,1
12,0
14,0
60,0
8,0
1,0
26,0
5,0
2,3
38,4
8,0
3,0
30,0
21,0
11,2
2,0
6,0
7,3
118,10
45,2
63,15
12,9
9,0
77,43
1,0
19,3
29,1
16,3
26,23
9,2
1,0
30,6
43,2
3,0
68,0
14,0
32,3
2,0
1,1
17,35
2,0
1,0
1,1
3,2
2,1
4,3
2,0
32,5
2,0
11,1
4,4
16,6
8,3
75,0
2,0
2,0
39,9
49,4
1,0
79,0
10,1
40,0
17,1
11,3
4,1
1,1
13,1
1,0
55,0
17,1
238,10
395,0
76,18
12,0
2,0
715,35
25,0
29,0
139,0
12,6
7,5
15,0
21,2
4,0
70,18
10,4
1,1
116,0
4,0
21,0
1,10
19,0
7,0
71,0
8,1
2,0
1,0
294,91
59,0
45,10
29,36
5,3
3,1
20,0
4,4
5,0
117,0
2,0
63,28
9,9
119,5
1,0
1,0
25,19
2,1
1,0
17,3
3,9
103,96
2,2
1,4
1,0
7,0
1,0
2,1
109,15
2,0
166,0
2,1
17,0
52,10
442,0
7,2
11,4
3,5
1,0
4,0
3,2
4,0
74,0
2,1
4,0
1,0
6,1
9,4
5,2
61,0
1,0
1,0
23,19
20,0
6,4
1,3
32,4
50,0
1,0
383,0
1,7
22,0
60,4
41,0
2,1
2,1
14,0
54,0
198,0
8,0
1,1
4,0
24,0
1,1
47,9
4,1
35,2
62,10
1,2
29,16
29,0
6,1
1,0
6,0
2,3
12,1
1,0
1,0
1,0
75,0
9,3
108,0
31,27
12,5
439,29
14,6
4,0
52,7
8,2
73,34
1,0
1,1
73,3
149,321
35,1
1,0
141,0
26,2
3,0
83,12
5,0
82,50
4,2
65,6
145,15
4,0
13,0
1,2
2,0
14,15
21,1
18,0
22,1
4,3
1,0
2,1
22,2
1,0
206,29
31,3
17,0
2,0
2,1
2,1
5,8
27,0
185,0
13,18
23,36
58,58
45,77
68,21
72,0
75,11
18,0
44,0
83,0
113,0
24,12
6,0
19,9
9,8
11,0
1,0
54,10
4,0
9,9
42,0
15,0
20,0
59,7
37,0
37,52
2,0
129,0
119,0
26,5
12,0
22,7
22,0
50,0
3,0
23,0
24,30
28,0
187,0
23,0
89,12
247,62
20,0
116,5
1,1
6,0
16,0
459,17
12,5
24,0
11,9
9,5
10,0
46,0
4,4
57,0
27,0
4,3
24,0
1,14
6,1
1,0
1,1
2,0
21,0
15,0
1,0
2,0
22,0
15,0
68,14
1,0
7,0
3,3
14,4
3,0
10,3
174,0
13,0
8,0
6,0
59,0
3,0
6,0
31,49
12,3
3,0
16,0
2,2
10,0
95,0
18,0
8,0
48,5
7,0
1,3
4,3
12,0
4,7
2,0
24,6
2,0
2,2
14,2
2,1
412,0
1,0
8,10
3,0
9,3
7,6
3,2
2,1
4,0
10,5
19,37
7,0
7,3
1,2
1,0
11,0
6,2
7,17
328,46
5,0
118,18
152,4
9,0
3,3
12,0
17,0
5,2
39,10
2,3
1,0
34,24
1,0
17,0
232,0
47,0
103,1
6,5
12,1
26,0
4,0
42,0
178,4
41,6
1,6
2,1
3,5
2,1
110,10
16,5
6,0
3,3
1,0
1,0
2,1
13,0
3,2
2,0
2,0
12,0
11,0
79,0
14,4
1,0
3,0
2,1
1,0
5,0
4,0
19,0
12,0
15,0
19,2
1,4
164,26
3,0
2,0
5,2
9,0
10,0
4,3
2,0
1,0
1,0
3,6
14,19
5,1
6,1
2,4
3,0
23,2
8,0
2,0
4,0
11,0
1,3
199,0
4,1
4,4
5,4
2,1
94,0
1,0
1,1
2,0
1,0
41,9
5,2
3,0
1,0
3,3
5,0
1,0
16,8
17,11
25,0
40,0
9,4
3,3
14,1
8,1
2,13
1,0
24,12
4,0
5,1
3,0
1,0
1,0
2,1
4,0
85,4
6,8
241,0
7,1
9,0
4,0
16,0
1,0
13,0
1,0
1,0
2,1
1,0
2,0
2,1
10,0
1,2
1,0
10,0
5,0
8,0
5,4
27,0
1,0
1,0
1,0
7,0
6,2
1,0
40,2
1,0
2,0
0,264
62,0
18,8
51,2
60,6
182,0
43,0
8,6
17,27
38,0
5,0
34,6
8,0
2,0
5,0
16,54
4,3
44,0
134,0
21,0
15,0
48,0
35,2
4,0
27,0
72,14
15,0
14,6
4,0
17,0
1,2
138,4
82,0
14,0
11,2
25,0
18,0
28,6
47,0
5,0
7,0
11,0
27,0
2,0
3,7
19,6
29,61
17,15
5,0
1,2
8,0
83,0
16,5
16,16
3,0
16,0
47,0
8,0
19,0
14,0
26,0
7,0
16,1
7,5
3,3
178,22
48,0
32,30
24,1
17,0
2,0
25,0
7,0
9,5
1,6
1,1
2,1
39,5
101,19
19,6
9,3
11,0
23,14
26,0
16,4
28,0
6,0
9,3
39,0
8,5
1,0
1,0
50,0
4,0
88,0
14,4
4,2
14,4
2,1
10,0
9,1
1,0
23,0
3,7
1,0
8,0
50,0
29,0
6,2
1,2
73,7
7,1
16,0
2,3
11,7
7,0
2,0
8,0
2,0
2,1
1,0
1,3
2,2
105,0
4,0
3,0
11,2
3,4
1,0
2,0
5,0
1,2
1,0
78,25
13,0
9,3
1,7
1,0
2,0
9,0
3,0
46,0
5,0
5,1
1,0
8,7
4,1
3,0
11,0
6,0
81,0
4,3
98,0
1,2
3,1
1,1
1,5
89,4
3,0
14,26
18,9
1,0
59,0
5,0
6,1
3,5
1,1
1,0
15,2
25,0
22,0
1,0
1,1
33,0
13,9
4,0
3,0
2,3
0,914
97,0
52,9
150,0
30,40
24,0
35,5
12,0
187,0
20,0
42,0
26,0
10,18
21,9
43,0
68,0
13,20
6,0
56,0
9,0
19,2
18,3
57,0
13,0
33,0
26,0
61,16
60,12
300,11
71,25
71,0
30,12
38,0
26,1
51,0
107,4
85,0
115,0
198,0
3,9
5,0
3,0
15,3
26,24
14,15
53,0
43,6
1,0
168,16
42,0
6,0
17,6
27,14
6,0
137,0
99,0
2,19
3,5
25,2
2,0
83,0
108,9
1,0
68,0
10,0
18,3
115,12
15,18
1,0
57,4
7,1
62,5
2,21
2,3
3,0
8,0
27,0
16,3
7,1
47,0
3,0
64,10
38,11
10,3
1,0
12,0
3,0
6,2
10,7
20,3
5,2
14,0
46,0
20,4
49,35
5,10
4,0
90,0
6,9
12,0
42,32
7,1
23,0
7,6
72,18
17,0
1,11
14,7
3,0
3,6
18,0
13,5
49,53
11,1
11,1
38,0
3,0
13,0
31,1
2,0
9,0
15,0
82,0
17,0
13,0
14,0
12,0
13,2
24,0
9,0
3,0
19,11
7,0
9,0
2,0
17,1
2,0
5,0
50,1
26,0
59,104
41,0
14,0
45,10
12,0
9,0
15,1
9,0
194,6
4,2
21,36
3,2
10,0
5,0
28,0
33,0
6,0
38,9
1,1
45,54
3,0
4,0
20,5
23,38
6,9
26,12
4,2
34,15
29,0
1,0
10,3
17,4
15,0
22,2
9,4
62,0
43,0
23,0
49,10
17,2
1,1
4,3
15,1
27,0
1,7
3,20
90,2
2,0
1,2
4,0
20,0
3,3
16,0
16,0
2,3
57,24
8,1
120,0
18,2
1,1
2,0
2,1
78,8
42,0
1,8
3,0
9,16
58,0
72,6
41,0
1,1
33,13
8,0
8,0
10,3
9,2
2,1
41,0
2,0
16,5
1,0
5,0
33,55
9,5
2,0
4,0
89,48
2,0
3,0
56,16
1,26
6,0
6,1
5,5
1,0
2,3
1,0
1,0
1,0
28,0
12,2
82,25
12,0
1,2
6,1
5,0
7,1
15,5
8,0
12,4
1,0
1,0
18,0
4,0
2,4
53,9
9,1
4,1
5,0
32,0
4,5
1,0
1,0
1,0
31,0
2,2
7,3
3,2
25,0
2,0
21,50
14,0
10,0
1,1
172,8
7,17
12,25
27,0
1,0
64,0
12,0
20,0
1,3
8,0
1,2
22,0
14,1
1,0
3,1
13,3
6,0
1,1
5,2
3,0
9,0
1,0
8,0
55,8
32,0
1,0
23,1
13,5
184,25
2,1
2,1
3,15
23,0
49,0
3,0
62,2
10,19
11,7
5,0
6,5
1,1
24,0
1,0
8,6
3,0
8,0
2,2
39,10
2,0
2,0
59,1
7,2
3,2
8,0
19,0
4,0
6,0
1,0
1,0
5,5
1,1
2,3
3,2
1,0
9,0
3,8
3,2
1,1
57,9
24,141
2,0
2,3
20,0
3,0
1,0
2,0
6,0
25,19
1,1
2,0
108,61
7,0
6,0
9,0
2,2
11,0
68,19
72,0
57,5
4,2
2,0
6,1
21,2
13,2
2,2
25,2
10,0
11,2
1,2
8,0
17,2
19,0
47,7
2,0
1,3
26,7
2,7
2,0
2,1
7,0
3,0
2,0
3,0
9,4
11,2
1,0
3,0
1,0
7,4
20,0
5,1
13,0
2,0
7,0
95,5
12,0
2,4
3,0
2,0
1,0
2,14
5,0
12,0
1,0
1,0
2,0
3,1
15,4
1,0
15,0
1,0
1,9
34,0
12,1
1,1
1,0
22,5
1,1
2,2
12,13
4,81
4,7
6,4
4,0
1,0
19,3
2,1
5,0
8,2
7,1
2,6
2,0
2,5
4,0
1,0
8,4
10,0
4,0
15,0
1,0
2,2
1,10
18,0
3,2
14,22
36,4
8,0
28,7
7,3
3,1
5,4
4,0
3,5
2,2
39,0
2,1
2,0
17,0
103,4
7,0
6,1
45,13
2,1
18,0
1,0
3,1
5,3
1,1
1,1
16,0
1,2
10,0
1,0
56,8
1,1
3,0
1,0
98,23
1,0
2,1
4,0
2,2
6,1
1,0
3,0
1,0
2,0
3,0
7,4
5,1
1,1
1,0
44,21
10,0
10,3
3,0
1,0
24,0
1,0
1,1
1,0
1,0
2,0
18,0
5,3
1,0
5,5
66,5
10,11
1,0
2,0
15,13
1,0
1,0
3,11
6,0
58,0
35,1
2,0
7,5
53,0
4,0
1,0
10,0
44,0
5,2
1,8
9,3
12,11
1,0
2,0
6,5
2,3
10,0
3,3
2,0
2,1
13,0
10,0
59,59
7,8
1,0
26,0
6,0
82,53
4,1
3,0
6,0
8,1
1,0
2,1
2,1
1,2
6,1
4,0
157,0
2,1
2,0
5,0
16,0
13,0
11,34
9,8
1,0
2,2
1,0
2,1
13,0
9,0
35,3
1,0
37,6
2,1
1,1
4,0
27,0
47,0
2,1
2,2
17,0
2,0
1,0
18,4
1,0
4,0
4,0
6,0
1,0
5,95
9,6
3,0
20,9
25,0
10,38
32,0
9,8
10,5
1,1
6,0
5,0
5,3
1,0
2,1
52,1
4,0
1,0
1,1
10,0
1,0
2,0
8,0
4,0
3,0
18,14
7,10
1,0
12,12
1,0
9,0
41,1
33,0
13,16
15,0
1,0
1,1
1,0
1,1
1,0
3,0
14,0
5,0
7,1
75,23
11,0
1,2
1,0
1,0
46,0
7,0
10,0
12,0
1,1
2,6
1,0
14,1
1,0
1,3
22,7
6,1
1,0
6,6
31,1
1,0
1,1
1,0
1,0
1,4
4,0
5,1
3,0
1,1
1,1
1,0
1,0
1,1
3,5
1,1
6,1
3,1
1,0
1,3
1,0
18,3
5,5
2,0
48,36
7,0
2,0
1,0
4,0
48,0
1,0
5,0
19,0
20,4
7,0
4,4
4,0
1,0
0,440
56,0
41,30
51,28
21,0
47,7
26,7
12,0
29,0
44,13
9,0
75,9
78,20
5,6
3,2
18,27
7,11
23,0
3,63
11,0
179,0
4,0
43,0
10,0
28,3
5,0
38,3
1,4
20,1
34,4
18,0
30,8
4,6
17,0
19,3
17,11
8,0
3,9
19,0
26,2
48,14
10,4
20,0
5,28
2,0
86,23
18,0
45,0
7,0
6,0
6,2
14,3
5,1
5,3
31,0
2,0
9,0
19,0
46,0
40,0
4,0
1,0
5,3
13,0
17,1
7,0
11,11
3,3
1,1
11,2
3,2
6,0
1,11
2,0
17,0
1,2
32,8
31,0
4,0
5,3
11,12
5,4
2,0
6,6
90,0
10,0
5,3
6,2
1,3
44,0
49,1
5,0
17,0
1,2
1,0
18,47
3,0
9,4
48,60
8,0
4,0
94,62
2,24
2,4
3,1
1,4
2,2
2,1
5,0
4,0
6,0
3,0
9,0
9,19
15,0
1,3
3,0
9,0
9,4
11,3
5,0
71,6
2,0
3,1
4,3
2,4
2,9
1,0
7,0
1,2
4,2
1,0
37,10
32,8
16,0
2,0
7,0
4,0
3,3
4,0
1,2
2,0
8,15
3,0
2,0
9,1
26,36
3,0
3,0
13,5
1,0
2,0
1,1
2,0
7,4
5,0
3,0
7,12
21,0
1,0
1,0
1,1
19,0
5,1
3,0
3,0
11,0
21,3
1,2
2,2
18,0
5,2
14,0
1,1
32,1
9,1
15,6
24,2
3,2
1,0
1,1
10,0
14,5
4,0
2,1
4,3
9,3
2,5
1,0
1,0
1,1
1,0
9,1
2,0
1,1
14,0
2,6
30,13
4,0
1,0
28,2
5,6
3,1
1,0
2,0
20,23
23,5
2,0
3,5
2,1
1,4
6,0
24,0
2,1
5,1
5,2
5,0
1,0
1,1
2,0
5,1
1,2
1,2
1,1
24,6
2,0
1,2
1,1
1,1
3,2
6,0
1,1
2,1
1,2
72,6
11,25
1,0
3,0
3,0
1,1
1,0
3,0
1,0
5,0
2,1
50,2
1,1
2,0
4,1
2,2
2,2
26,7
72,0
1,0
5,43
1,0
1,0
78,0
1,1
31,0
41,0
11,0
12,0
12,14
2,0
4,0
2,0
3,25
25,0
1,0
1,3
67,0
7,0
23,0
2,11
14,0
7,0
4,0
9,0
3,0
5,0
3,0
4,2
7,9
3,0
2,0
5,0
5,0
32,13
3,1
2,0
5,0
12,8
6,1
3,0
2,3
18,0
2,0
4,3
16,4
4,2
2,0
3,2
27,2
15,0
4,0
9,0
11,2
1,1
3,0
1,0
1,0
9,15
9,0
16,30
25,5
39,0
3,0
38,5
7,1
25,0
20,15
7,1
1,6
42,34
43,0
34,5
24,0
3,6
4,0
28,6
32,20
15,0
9,0
1,0
1,0
29,26
35,3
10,0
13,0
3,0
3,0
1,1
24,4
23,0
10,0
2,0
10,0
21,3
5,0
2,0
12,0
2,20
66,4
9,1
2,0
21,0
10,5
8,2
4,0
3,0
5,2
2,0
2,0
2,0
19,18
1,0
9,6
11,0
4,0
10,0
1,1
2,6
42,31
1,3
5,0
10,2
5,6
2,5
5,1
9,2
5,6
41,0
1,3
1,0
7,1
10,3
19,4
28,18
11,0
6,0
3,0
6,19
4,0
1,0
6,0
9,1
3,0
42,0
19,1
2,0
4,0
18,0
6,0
7,1
36,15
71,0
1,0
7,0
1,3
3,0
3,0
1,2
1,0
2,1
7,2
4,0
5,0
3,0
29,0
9,0
25,1
3,0
1,0
2,4
18,9
7,0
2,0
8,0
14,8
5,3
2,1
22,3
5,0
2,0
2,0
2,0
18,0
55,6
18,4
2,0
2,0
3,2
9,2
14,0
50,6
4,1
9,0
2,3
1,0
7,3
7,0
4,0
9,1
8,4
1,0
5,0
1,0
5,1
7,7
115,0
16,5
3,5
6,0
6,0
5,1
33,3
7,0
7,0
24,6
3,2
3,4
1,0
3,5
6,1
4,10
1,0
3,0
17,0
16,0
1,3
12,15
37,10
6,0
3,2
10,0
36,5
6,0
27,0
1,0
30,0
6,5
5,0
6,0
6,0
2,0
1,0
25,0
1,0
38,0
1,1
3,1
12,0
43,11
1,6
1,0
11,2
3,0
10,2
1,0
4,0
2,2
2,4
23,0
12,5
1,0
10,6
7,0
25,0
4,0
3,3
12,0
8,0
7,0
1,0
8,0
64,1
9,5
27,0
21,3
2,0
5,0
2,1
5,12
18,0
1,0
7,0
1,1
1,0
1,0
3,0
6,4
1,0
2,1
24,0
2,0
2,0
28,2
25,0
7,4
3,0
44,26
1,0
2,1
2,0
1,0
1,0
1,2
11,0
1,2
2,0
1,0
30,0
3,35
3,0
2,0
1,0
1,2
2,1
1,3
31,11
23,5
4,10
4,5
2,1
4,0
3,0
1,1
7,14
10,2
15,0
10,36
12,0
2,1
1,4
2,0
2,0
2,0
4,1
6,0
1,0
9,1
2,0
13,3
3,4
2,0
1,0
1,1
2,0
43,0
5,0
5,0
1,0
51,4
12,0
9,0
2,3
14,3
1,0
1,0
2,2
10,3
6,2
2,0
2,6
4,3
10,0
2,0
49,7
52,2
31,0
72,207
8,0
25,0
12,19
14,0
9,0
48,0
6,9
61,0
3,0
33,0
65,8
4,10
8,0
1,0
5,0
3,0
2,10
7,2
7,0
3,0
9,1
28,3
2,1
6,0
17,4
5,5
13,4
15,0
3,3
6,0
1,0
2,1
5,0
1,0
12,3
1,0
3,0
6,11
4,0
17,29
3,0
5,0
5,0
4,0
5,0
3,2
2,0
3,0
6,0
1,1
15,0
1,0
72,0
1,0
1,0
1,0
2,3
3,0
3,0
14,12
22,0
17,0
1,0
3,0
16,7
2,0
1,1
9,3
4,0
1,0
6,0
21,0
1,8
10,0
4,1
1,0
1,0
1,0
4,0
14,5
4,0
1,3
1,0
12,7
7,3
6,0
7,0
1,0
9,0
2,0
1,0
1,0
2,1
7,0
2,1
0,201
23,7
20,0
2,6
15,4
82,8
4,7
26,0
39,7
2,0
10,0
3,0
12,2
32,6
15,0
2,0
78,5
25,0
10,0
8,0
6,0
23,4
2,0
18,3
4,4
38,11
22,0
8,1
2,0
12,0
6,0
17,3
15,2
9,2
1,5
15,4
8,3
1,0
9,0
